endpoint,cab_mode,features,claim_strength,N,endpoint_positive_N,unsupported_reuse_rate,absolute_reduction_vs_ClinVar_pp,relative_reduction_vs_ClinVar_percent,overrestriction_rate,direct_use_allowed_rate,true_portable_allowed_rate,false_restriction_rate,direct_use_precision,direct_use_recall,nonportability_recall,portability_specificity,F1_nonportability,balanced_accuracy,Brier_like_routing_loss,source_section,metric,estimate,ci95_low,ci95_high,bootstrap_replicates,stratification,endpoint_class_balance_note
cross_environment_drift,gene-only,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.2298065481758653,0.2264162768942937,0.2329663236669784,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,gene-only,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,0.2457479294919944,0.2418011444273202,0.249476982386648,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,gene-only,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,12.491655753040224,12.101028999064546,12.905519176800748,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,gene-only,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,86.45832184996188,85.37583970411647,87.45516401188445,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.0106325537885874,0.0093919550982226,0.0118989710009354,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.65455659494855,0.6492011225444341,0.6600187090739008,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.2115199625818522,0.2070318054256314,0.2156791393826005,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,0.234834113983679,0.2299212511935568,0.2393815822119814,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,13.392344246959777,12.987745556594948,13.822450888681011,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,92.64444938279544,91.80237060403483,93.44428068186168,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.0557521047708138,0.0529092609915809,0.0584471468662301,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.1931381852198316,0.1883236669784845,0.1976810102899906,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.718070346117867,0.712887745556595,0.7238175865294668,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,0.7742272052886808,0.7690284871984094,0.7798619874735634,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,8.879146866230123,8.542376052385407,9.216089803554722,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,61.42954069238265,59.97837821376123,62.938225985605975,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.0106144808231992,0.0093919550982226,0.0118999064546304,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.6546859494855005,0.6492422825070159,0.659912067352666,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.21143659494855,0.2071833489242282,0.2158662301216089,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,0.234740210778677,0.2298872459090155,0.2396086716046853,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,13.387745556594949,12.953882132834426,13.80355472404116,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,92.65417607109175,91.80340729783168,93.439928221025,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.0016816463985032,0.0011973807296538,0.0021702525724976,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.7762158278765201,0.7715958840037418,0.7810299345182413,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.0808481197380729,0.0779045837231057,0.08377923292797,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,0.0925511780298654,0.0891538060447438,0.0959337515343113,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,14.293605238540692,13.867072029934516,14.724134705332084,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,98.83731573271932,98.50235484741914,99.16602054839448,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.0273458185219831,0.0254443405051449,0.0292254443405051,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.6096935079513565,0.60389055191768,0.6153049579045837,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.2730876707202993,0.2679513564078578,0.2785790458372311,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,0.2872710650057867,0.2817037885161459,0.2933251926119734,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,11.721882132834423,11.337698783910197,12.086155285313378,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
cross_environment_drift,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,81.0839142344615,79.84874449621168,82.33341750780434,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,ClinVar-label-only,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.386254331150608,0.3802432179607109,0.3916969130028064,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,ClinVar-label-only,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,ClinVar-label-only,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,ClinVar-label-only,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,ClinVar-label-only,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,ClinVar-label-only,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,metadata-only,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.3859626566884939,0.3799420018709074,0.3922927970065482,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,metadata-only,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,metadata-only,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,metadata-only,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,metadata-only,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,metadata-only,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,gene-only,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.0800071094480823,0.0770804490177736,0.0829943872778297,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,gene-only,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.4640610664172123,0.4591206735266604,0.4697867165575304,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,gene-only,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.2297796819457436,0.2264536950420954,0.2333021515434986,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,gene-only,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,0.243995474520829,0.2387912822591483,0.2489175333107591,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,gene-only,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,30.6159251637044,30.09139382600561,31.146959775491112,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,gene-only,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,79.28164259773304,78.56931839265356,80.01718767946143,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.06809055191768,0.0652198316183348,0.0712441534144059,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.470560374181478,0.4642469597754911,0.47644527595884,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.2113653882132834,0.2068101028999064,0.2160149672591206,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,0.2334089893930784,0.2271159103893448,0.2397694124244334,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,31.807423760523854,31.26258185219832,32.333208606174004,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,82.36760757932605,81.68508467715594,83.06577829773475,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.2651414031805426,0.2601674462114125,0.2703479887745556,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.1607372123479887,0.1565191768007483,0.1648278765201122,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.718165088868101,0.7133760523854069,0.7232563143124415,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,0.7381110590643606,0.7319352234577028,0.744441368067593,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,12.10976987839102,11.741721234798876,12.501496725912068,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,31.35298658078372,30.52983446180329,32.18334064387744,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.0680623386342376,0.0651075771749298,0.0710579981290926,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.4706118241347053,0.4645444340505145,0.4764078578110383,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.211382450888681,0.2066604303086997,0.2161281571562207,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,0.2334466331949846,0.2268950372635295,0.239575816474236,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,31.800572497661367,31.22918615528532,32.35565949485501,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,82.37026042847678,81.60713221230407,83.08853298957247,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.0256672029934518,0.0237595884003741,0.0275771749298409,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.5587313751169317,0.5530018709073901,0.5644181478016838,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.0808424695977549,0.0779766136576239,0.0838933582787651,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,0.0898755250261653,0.0861973635661843,0.0937137547125613,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,36.042615528531336,35.46117867165576,36.60289990645463,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,93.35200044926512,92.87137960220328,93.85796448889904,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.0862216651075771,0.0826192703461178,0.0896548175865294,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.4269659869036483,0.4208409728718428,0.4328175865294668,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.2730343872778297,0.267913002806361,0.278690364826941,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,0.3043658758675076,0.2975420755698039,0.3111918432238617,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,29.999962581852195,29.42179607109448,30.548269410664176,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
any_meaning_drift,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,77.6755765263945,76.79637437597165,78.57090387343476,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,ClinVar-label-only,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.3691688306828812,0.3632553788587465,0.375043030869972,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,ClinVar-label-only,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,ClinVar-label-only,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,ClinVar-label-only,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,ClinVar-label-only,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,ClinVar-label-only,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,metadata-only,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.3691982039289055,0.3632553788587465,0.3749317118802619,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,metadata-only,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,metadata-only,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,metadata-only,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,metadata-only,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,metadata-only,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,gene-only,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.075978484565014,0.0732628624883068,0.0789148737137511,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,gene-only,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.4768906641721235,0.4714312441534144,0.482023386342376,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,gene-only,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.2297495977549111,0.2266033676333021,0.2329289055191768,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,gene-only,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,0.2438246069716508,0.239156201678375,0.2487889510066205,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,gene-only,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,29.335973807296536,28.81571562207671,29.82619270346118,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,gene-only,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,79.42848754395597,78.72232374045444,80.10966056564332,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.0608305332086061,0.0579981290926099,0.0634246959775491,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.4801475397567821,0.4744985968194574,0.4853891487371375,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.2113784097287184,0.206622076707203,0.2161281571562207,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,0.2387004380020062,0.2323049314994212,0.245169950175347,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,30.847405051449957,30.331057062675395,31.39401309635173,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,regime-only,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,83.52818759101369,82.85709958458342,84.24932804696779,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.2510639101964453,0.2461365762394761,0.2563152478952292,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.1637860804490178,0.1592853133769878,0.1683077642656688,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.7179995884003743,0.7127390084190832,0.7232927970065481,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,0.7403201513440235,0.7336011969343854,0.7467661219472682,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,11.821433115060804,11.446211412535082,12.213283442469594,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,portability-score-only,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,32.012380660012795,31.07530995087282,32.924289535714095,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.060832815715622,0.0582581852198316,0.0636866230121609,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.4802336763330215,0.4744985968194574,0.4861758652946679,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.2113937885874648,0.2069588400374181,0.2158652946679139,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,0.2386844379486367,0.2326763916194312,0.2446260466265713,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,30.83725350795136,30.267446211412537,31.386810102899904,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,failure-topology-only,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,83.52333392650696,82.79500902372043,84.20100526679654,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.0241741066417212,0.0224508886810102,0.0259307764265668,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.5738503274087932,0.5676286248830683,0.5792329279700655,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,direct_use_allowed_rate,0.0808662675397567,0.0780168381665107,0.0837043966323667,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,true_portable_allowed_rate,0.0899102131164479,0.086187334096155,0.0939840215562631,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,absolute_reduction_vs_ClinVar_pp,34.528340505145,33.95313376987839,35.113470533208606,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Strict,,,,,,,,,,,,,,,,,,,bootstrap,relative_reduction_vs_ClinVar_percent,93.45675297729696,92.99389520661954,93.914750247705,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,unsupported_reuse_rate,0.0746046772684752,0.0713938260056127,0.0777923292797006,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Balanced,,,,,,,,,,,,,,,,,,,bootstrap,overrestriction_rate,0.4322701964452759,0.4261543498596819,0.4380561272217025,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
