endpoint,cab_mode,metric,estimate,ci95_low,ci95_high,bootstrap_replicates,stratification,endpoint_class_balance_note
semantic_drift_without_reclassification,gene-only,unsupported_reuse_rate,0.075978484565014,0.0732628624883068,0.0789148737137511,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,gene-only,overrestriction_rate,0.4768906641721235,0.4714312441534144,0.482023386342376,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,gene-only,direct_use_allowed_rate,0.2297495977549111,0.2266033676333021,0.2329289055191768,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,gene-only,true_portable_allowed_rate,0.2438246069716508,0.239156201678375,0.2487889510066205,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,gene-only,absolute_reduction_vs_ClinVar_pp,29.335973807296536,28.81571562207671,29.82619270346118,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,gene-only,relative_reduction_vs_ClinVar_percent,79.42848754395597,78.72232374045444,80.10966056564332,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,regime-only,unsupported_reuse_rate,0.0608305332086061,0.0579981290926099,0.0634246959775491,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,regime-only,overrestriction_rate,0.4801475397567821,0.4744985968194574,0.4853891487371375,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,regime-only,direct_use_allowed_rate,0.2113784097287184,0.206622076707203,0.2161281571562207,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,regime-only,true_portable_allowed_rate,0.2387004380020062,0.2323049314994212,0.245169950175347,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,regime-only,absolute_reduction_vs_ClinVar_pp,30.847405051449957,30.331057062675395,31.39401309635173,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,regime-only,relative_reduction_vs_ClinVar_percent,83.52818759101369,82.85709958458342,84.24932804696779,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,portability-score-only,unsupported_reuse_rate,0.2510639101964453,0.2461365762394761,0.2563152478952292,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,portability-score-only,overrestriction_rate,0.1637860804490178,0.1592853133769878,0.1683077642656688,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,portability-score-only,direct_use_allowed_rate,0.7179995884003743,0.7127390084190832,0.7232927970065481,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,portability-score-only,true_portable_allowed_rate,0.7403201513440235,0.7336011969343854,0.7467661219472682,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,portability-score-only,absolute_reduction_vs_ClinVar_pp,11.821433115060804,11.446211412535082,12.213283442469594,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,portability-score-only,relative_reduction_vs_ClinVar_percent,32.012380660012795,31.07530995087282,32.924289535714095,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,failure-topology-only,unsupported_reuse_rate,0.060832815715622,0.0582581852198316,0.0636866230121609,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,failure-topology-only,overrestriction_rate,0.4802336763330215,0.4744985968194574,0.4861758652946679,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,failure-topology-only,direct_use_allowed_rate,0.2113937885874648,0.2069588400374181,0.2158652946679139,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,failure-topology-only,true_portable_allowed_rate,0.2386844379486367,0.2326763916194312,0.2446260466265713,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,failure-topology-only,absolute_reduction_vs_ClinVar_pp,30.83725350795136,30.267446211412537,31.386810102899904,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,failure-topology-only,relative_reduction_vs_ClinVar_percent,83.52333392650696,82.79500902372043,84.20100526679654,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Strict,unsupported_reuse_rate,0.0241741066417212,0.0224508886810102,0.0259307764265668,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Strict,overrestriction_rate,0.5738503274087932,0.5676286248830683,0.5792329279700655,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Strict,direct_use_allowed_rate,0.0808662675397567,0.0780168381665107,0.0837043966323667,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Strict,true_portable_allowed_rate,0.0899102131164479,0.086187334096155,0.0939840215562631,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Strict,absolute_reduction_vs_ClinVar_pp,34.528340505145,33.95313376987839,35.113470533208606,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Strict,relative_reduction_vs_ClinVar_percent,93.45675297729696,92.99389520661954,93.914750247705,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Balanced,unsupported_reuse_rate,0.0746046772684752,0.0713938260056127,0.0777923292797006,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Balanced,overrestriction_rate,0.4322701964452759,0.4261543498596819,0.4380561272217025,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Balanced,direct_use_allowed_rate,0.2730672404115996,0.2681730589335828,0.2780926099158092,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Balanced,true_portable_allowed_rate,0.3146529135093113,0.3076372480732859,0.3216940001708662,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Balanced,absolute_reduction_vs_ClinVar_pp,29.46625631431244,28.90926099158092,29.99457436856876,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
semantic_drift_without_reclassification,CAB-Balanced,relative_reduction_vs_ClinVar_percent,79.79656148110271,78.99294029579701,80.60422289878127,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,ClinVar-label-only,unsupported_reuse_rate,0.8568331150608045,0.8526838166510757,0.8611057062675398,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,ClinVar-label-only,overrestriction_rate,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,ClinVar-label-only,direct_use_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,ClinVar-label-only,true_portable_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,ClinVar-label-only,absolute_reduction_vs_ClinVar_pp,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,ClinVar-label-only,relative_reduction_vs_ClinVar_percent,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,metadata-only,unsupported_reuse_rate,0.8569350046772685,0.8527970065481759,0.8607680074836296,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,metadata-only,overrestriction_rate,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,metadata-only,direct_use_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,metadata-only,true_portable_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,metadata-only,absolute_reduction_vs_ClinVar_pp,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,metadata-only,relative_reduction_vs_ClinVar_percent,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,gene-only,unsupported_reuse_rate,0.1772266791393826,0.1741431244153414,0.1801309635173059,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,gene-only,overrestriction_rate,0.0904414593077642,0.0870327408793264,0.0938082319925163,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,gene-only,direct_use_allowed_rate,0.229815079513564,0.2264172123479887,0.2331534144059869,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,gene-only,true_portable_allowed_rate,0.3676763970129381,0.3532549935166332,0.382289374550538,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,gene-only,absolute_reduction_vs_ClinVar_pp,67.97434611786716,67.49859681945745,68.4265668849392,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,gene-only,relative_reduction_vs_ClinVar_percent,79.3193741614291,78.98472032348135,79.6516557796776,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,regime-only,unsupported_reuse_rate,0.0683499719363891,0.06577923292797,0.0709476145930776,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,regime-only,overrestriction_rate,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,regime-only,direct_use_allowed_rate,0.2115619457436856,0.207333021515435,0.2159420018709074,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,regime-only,true_portable_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,regime-only,absolute_reduction_vs_ClinVar_pp,78.84380542563143,78.40579981290927,79.26669784845652,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,regime-only,relative_reduction_vs_ClinVar_percent,92.02255379922453,91.70130550187316,92.3218508976964,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,portability-score-only,unsupported_reuse_rate,0.5748733021515435,0.5691290926099158,0.5804321796071095,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,portability-score-only,overrestriction_rate,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,portability-score-only,direct_use_allowed_rate,0.7179616463985032,0.7127380729653883,0.7230720299345182,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,portability-score-only,true_portable_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,portability-score-only,absolute_reduction_vs_ClinVar_pp,28.20383536014967,27.69279700654817,28.72619270346118,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,portability-score-only,relative_reduction_vs_ClinVar_percent,32.91337144742545,32.35851403220226,33.5006175068386,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,failure-topology-only,unsupported_reuse_rate,0.0682594574368568,0.0654069223573433,0.0710944808231992,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,failure-topology-only,overrestriction_rate,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,failure-topology-only,direct_use_allowed_rate,0.2114515622076707,0.2069971936389148,0.2158662301216089,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,failure-topology-only,true_portable_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,failure-topology-only,absolute_reduction_vs_ClinVar_pp,78.85484377923294,78.4133769878391,79.30028063610851,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,failure-topology-only,relative_reduction_vs_ClinVar_percent,92.03331575156444,91.70116557511857,92.35876013384626,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Strict,unsupported_reuse_rate,0.0282913751169317,0.026378858746492,0.0301973807296538,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Strict,overrestriction_rate,0.0905724602432179,0.0872217025257249,0.0939943872778297,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Strict,direct_use_allowed_rate,0.0809307015902712,0.0777539756782039,0.0837427502338634,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Strict,true_portable_allowed_rate,0.3675639184099982,0.3520867221706428,0.381600040068068,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Strict,absolute_reduction_vs_ClinVar_pp,82.84968381665107,82.43966323666979,83.28166510757718,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Strict,relative_reduction_vs_ClinVar_percent,96.697990197271,96.47411864644964,96.92122516394846,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Balanced,unsupported_reuse_rate,0.1300266417212348,0.1257249766136576,0.1341075771749298,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Balanced,overrestriction_rate,0.0,0.0,0.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Balanced,direct_use_allowed_rate,0.2731159214218897,0.2678381665107577,0.2787296538821328,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Balanced,true_portable_allowed_rate,1.0,1.0,1.0,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Balanced,absolute_reduction_vs_ClinVar_pp,72.68840785781103,72.12703461178673,73.21618334892423,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
conservative_composite_routing,CAB-Balanced,relative_reduction_vs_ClinVar_percent,84.82611738437636,84.34702496331565,85.30093033726814,1000,within_domain,large within-domain bootstrap; class balance approximately preserved
