domain_group,endpoint,N,endpoint_rate,threshold_axis,threshold,unsupported_reuse,overrestriction,direct_use_allowance,true_portable_allowance,review_burden,frontier_status
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,direct-use threshold,0.88,0.3865392435949573,0.0,1.0,1.0,0.0,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,direct-use threshold,0.89,0.3865392435949573,0.0,1.0,1.0,0.0,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,direct-use threshold,0.9,0.3865392435949573,0.0,1.0,1.0,0.0,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,direct-use threshold,0.91,0.3865392435949573,0.0,1.0,1.0,0.0,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,direct-use threshold,0.92,0.3865392435949573,0.0,1.0,1.0,0.0,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,direct-use threshold,0.93,0.3865392435949573,0.0,1.0,1.0,0.0,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,direct-use threshold,0.9400000000000001,0.3865392435949573,0.0,1.0,1.0,0.0,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,direct-use threshold,0.9500000000000001,0.3865392435949573,0.0,1.0,1.0,0.0,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,direct-use threshold,0.96,0.3865392435949573,0.0,1.0,1.0,0.0,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,direct-use threshold,0.97,0.3865392435949573,0.0,1.0,1.0,0.0,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,direct-use threshold,0.98,0.3865392435949573,0.0,1.0,1.0,0.0,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,direct-use threshold,0.99,0.3865392435949573,0.0,1.0,1.0,0.0,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,direct-use threshold,1.0,0.3865392435949573,0.0,1.0,1.0,0.0,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.0,0.0211468076453843,0.5884505896705978,0.0461569743798292,0.04076897580377859,0.9538430256201708,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.01,0.0211468076453843,0.5884505896705978,0.0461569743798292,0.04076897580377859,0.9538430256201708,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.02,0.0211468076453843,0.5884505896705978,0.0461569743798292,0.04076897580377859,0.9538430256201708,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.03,0.0211468076453843,0.5884505896705978,0.0461569743798292,0.04076897580377859,0.9538430256201708,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.04,0.0211468076453843,0.5884505896705978,0.0461569743798292,0.04076897580377859,0.9538430256201708,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.05,0.0211468076453843,0.5884505896705978,0.0461569743798292,0.04076897580377859,0.9538430256201708,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.06,0.022366815778771858,0.5872305815372102,0.04859699064660431,0.04275770633079218,0.9514030093533957,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.07,0.022366815778771858,0.5872305815372102,0.04859699064660431,0.04275770633079218,0.9514030093533957,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.08,0.022366815778771858,0.5872305815372102,0.04859699064660431,0.04275770633079218,0.9514030093533957,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.09,0.022366815778771858,0.5872305815372102,0.04859699064660431,0.04275770633079218,0.9514030093533957,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.1,0.023180154534363562,0.585197234648231,0.05144367629117527,0.04607225720914816,0.9485563237088247,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.11,0.023180154534363562,0.585197234648231,0.05144367629117527,0.04607225720914816,0.9485563237088247,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.12,0.023180154534363562,0.585197234648231,0.05144367629117527,0.04607225720914816,0.9485563237088247,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.13,0.027246848312322082,0.5648637657584384,0.0758438389589264,0.079217765992708,0.9241561610410736,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.14,0.027246848312322082,0.5648637657584384,0.0758438389589264,0.079217765992708,0.9241561610410736,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.15,0.027246848312322082,0.5648637657584384,0.0758438389589264,0.079217765992708,0.9241561610410736,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.16,0.04331028873525823,0.5626270841805612,0.09414396095973973,0.08286377195889957,0.9058560390402602,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.17,0.04331028873525823,0.5626270841805612,0.09414396095973973,0.08286377195889957,0.9058560390402602,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.18,0.04331028873525823,0.5626270841805612,0.09414396095973973,0.08286377195889957,0.9058560390402602,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.19,0.05530703538023587,0.52745018300122,0.14131760878405855,0.14020550215445807,0.8586823912159415,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.2,0.05551037006913379,0.5258235054900366,0.14314762098413988,0.14285714285714285,0.8568523790158601,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.21,0.05551037006913379,0.5258235054900366,0.14314762098413988,0.14285714285714285,0.8568523790158601,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.22,0.05551037006913379,0.5258235054900366,0.14314762098413988,0.14285714285714285,0.8568523790158601,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.23,0.05551037006913379,0.5258235054900366,0.14314762098413988,0.14285714285714285,0.8568523790158601,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.24,0.05551037006913379,0.5258235054900366,0.14314762098413988,0.14285714285714285,0.8568523790158601,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.25,0.06283041886945913,0.5170801138674258,0.15921106140707605,0.15710971163407358,0.8407889385929239,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.26,0.06283041886945913,0.5170801138674258,0.15921106140707605,0.15710971163407358,0.8407889385929239,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.27,0.06283041886945913,0.5170801138674258,0.15921106140707605,0.15710971163407358,0.8407889385929239,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.28,0.06364375762505084,0.5160634404229362,0.1610410736071574,0.15876698707325157,0.8389589263928426,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.29,0.06364375762505084,0.5160634404229362,0.1610410736071574,0.15876698707325157,0.8389589263928426,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.3,0.06364375762505084,0.5160634404229362,0.1610410736071574,0.15876698707325157,0.8389589263928426,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.31,0.09719398129320862,0.47437982919886135,0.23627490849939,0.22671528007954922,0.76372509150061,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.32,0.09719398129320862,0.47437982919886135,0.23627490849939,0.22671528007954922,0.76372509150061,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.33,0.13521756811712077,0.467059780398536,0.28161854412362747,0.23864766324163075,0.7183814558763725,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.34,0.13521756811712077,0.467059780398536,0.28161854412362747,0.23864766324163075,0.7183814558763725,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.35000000000000003,0.16958113054087026,0.45506303375355833,0.3279788531923546,0.25820351342393105,0.6720211468076454,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.36,0.16958113054087026,0.45506303375355833,0.3279788531923546,0.25820351342393105,0.6720211468076454,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.37,0.16958113054087026,0.45506303375355833,0.3279788531923546,0.25820351342393105,0.6720211468076454,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.38,0.16958113054087026,0.45506303375355833,0.3279788531923546,0.25820351342393105,0.6720211468076454,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.39,0.16958113054087026,0.45506303375355833,0.3279788531923546,0.25820351342393105,0.6720211468076454,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.4,0.18706791378609192,0.4375762505083367,0.3629524196827979,0.2867086509777925,0.6370475803172021,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.41000000000000003,0.18706791378609192,0.4375762505083367,0.3629524196827979,0.2867086509777925,0.6370475803172021,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.42,0.18706791378609192,0.4375762505083367,0.3629524196827979,0.2867086509777925,0.6370475803172021,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.43,0.18706791378609192,0.4375762505083367,0.3629524196827979,0.2867086509777925,0.6370475803172021,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.44,0.18971126474176495,0.42069947132980884,0.3824725498169988,0.31421942326814717,0.6175274501830013,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.45,0.19357462383082555,0.4188694591297275,0.38816592110614073,0.31720251905866753,0.6118340788938593,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.46,0.19357462383082555,0.4188694591297275,0.38816592110614073,0.31720251905866753,0.6118340788938593,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.47000000000000003,0.19357462383082555,0.4188694591297275,0.38816592110614073,0.31720251905866753,0.6118340788938593,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.48,0.23037820252135013,0.258235054900366,0.5856039040260268,0.5790520384487902,0.41439609597397314,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.49,0.23037820252135013,0.258235054900366,0.5856039040260268,0.5790520384487902,0.41439609597397314,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.5,0.23444489629930867,0.2517283448556324,0.596177307848719,0.5896586012595293,0.403822692151281,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.51,0.23444489629930867,0.2517283448556324,0.596177307848719,0.5896586012595293,0.403822692151281,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.52,0.2464416429442863,0.2409516063440423,0.6189507930052867,0.6072257209148161,0.3810492069947133,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.53,0.2785685237901586,0.23749491663277755,0.6545343635624238,0.6128604574080212,0.3454656364375763,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.54,0.2785685237901586,0.23749491663277755,0.6545343635624238,0.6128604574080212,0.3454656364375763,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.55,0.27897519316795444,0.23729158194387961,0.6551443676291175,0.6131919124958568,0.34485563237088246,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.56,0.27897519316795444,0.23729158194387961,0.6551443676291175,0.6131919124958568,0.34485563237088246,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.5700000000000001,0.28629524196827977,0.23281821878812525,0.6669377795851973,0.62048392442824,0.33306222041480277,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.58,0.28629524196827977,0.23281821878812525,0.6669377795851973,0.62048392442824,0.33306222041480277,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.59,0.3009353395689305,0.16490443269621796,0.7494916632777552,0.7311899237653298,0.2505083367222448,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.6,0.3009353395689305,0.16490443269621796,0.7494916632777552,0.7311899237653298,0.2505083367222448,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.61,0.3009353395689305,0.16490443269621796,0.7494916632777552,0.7311899237653298,0.2505083367222448,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.62,0.3064253761691745,0.15351769011793412,0.766368442456283,0.7497514086841233,0.23363155754371695,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.63,0.3318422122814152,0.10797071980479869,0.8373322488816592,0.8239973483592973,0.16266775111834078,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.64,0.3318422122814152,0.10797071980479869,0.8373322488816592,0.8239973483592973,0.16266775111834078,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.65,0.3318422122814152,0.10797071980479869,0.8373322488816592,0.8239973483592973,0.16266775111834078,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.66,0.3318422122814152,0.10797071980479869,0.8373322488816592,0.8239973483592973,0.16266775111834078,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.67,0.33692557950386337,0.09902399349328996,0.8513623424156161,0.8385813722240636,0.1486376575843839,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.68,0.33692557950386337,0.09902399349328996,0.8513623424156161,0.8385813722240636,0.1486376575843839,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.6900000000000001,0.33692557950386337,0.09902399349328996,0.8513623424156161,0.8385813722240636,0.1486376575843839,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.7000000000000001,0.35563237088247257,0.056933712891419276,0.9121594143960959,0.9071925754060325,0.08784058560390402,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.71,0.35563237088247257,0.056933712891419276,0.9121594143960959,0.9071925754060325,0.08784058560390402,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.72,0.35563237088247257,0.056933712891419276,0.9121594143960959,0.9071925754060325,0.08784058560390402,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.73,0.35563237088247257,0.056933712891419276,0.9121594143960959,0.9071925754060325,0.08784058560390402,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.74,0.35563237088247257,0.056933712891419276,0.9121594143960959,0.9071925754060325,0.08784058560390402,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.75,0.3865392435949573,0.0,1.0,1.0,0.0,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.76,0.3865392435949573,0.0,1.0,1.0,0.0,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.77,0.3865392435949573,0.0,1.0,1.0,0.0,frontier
cardiomyopathy,conservative_composite_non_portability,4918,0.3865392435949573,repair/review threshold,0.78,0.3865392435949573,0.0,1.0,1.0,0.0,frontier
